time	I(L1)
2.200360525000000e-03	-1.532178e+00
2.200361125000000e-03	-1.531022e+00
2.200362325000000e-03	-1.528712e+00
2.200364725000000e-03	-1.524089e+00
2.200369525000000e-03	-1.514836e+00
2.200379125000001e-03	-1.496316e+00
2.200398325000002e-03	-1.459277e+00
2.200436725000004e-03	-1.385341e+00
2.200513525000008e-03	-1.238164e+00
2.200610000000000e-03	-1.054677e+00
2.200619647499999e-03	-1.036426e+00
2.200638942499998e-03	-9.999807e-01
2.200677532499994e-03	-9.273668e-01
2.200754712499988e-03	-7.830344e-01
2.200909072499976e-03	-4.974018e-01
2.201217792499951e-03	6.197789e-02
2.201835232499901e-03	9.749882e-01
2.203070112499802e-03	2.513126e+00
2.205055359799378e-03	4.488337e+00
2.209025854398530e-03	7.012892e+00
2.214381871118189e-03	8.087987e+00
2.221001012815390e-03	7.038499e+00
2.229123360485928e-03	4.093894e+00
2.233410000000000e-03	2.249174e+00
2.233440000000000e-03	2.235573e+00
2.233500000000000e-03	2.205988e+00
2.233620000000000e-03	2.133717e+00
2.233710000000000e-03	2.067510e+00
2.233712000000000e-03	2.065822e+00
2.233716000000000e-03	2.062221e+00
2.233724000000000e-03	2.053817e+00
2.233730000000000e-03	2.043749e+00
2.233730600000000e-03	2.042579e+00
2.233731800000000e-03	2.040236e+00
2.233734200000000e-03	2.035545e+00
2.233739000000000e-03	2.026161e+00
2.233748600000000e-03	2.007403e+00
2.233767799999999e-03	1.969945e+00
2.233806199999998e-03	1.895292e+00
2.233882999999997e-03	1.746923e+00
2.233910000000000e-03	1.695061e+00
2.233912700000000e-03	1.689884e+00
2.233918100000001e-03	1.679533e+00
2.233928900000002e-03	1.658843e+00
2.233950500000005e-03	1.617518e+00
2.233993700000010e-03	1.535086e+00
2.234080100000020e-03	1.371100e+00
2.234252900000040e-03	1.046664e+00
2.234598500000080e-03	4.121559e-01
2.235289700000160e-03	-6.235768e-01
2.236672100000321e-03	-2.353611e+00
2.238940269105672e-03	-4.566046e+00
2.243476607316374e-03	-7.205147e+00
2.248913197577928e-03	-7.984328e+00
2.255836512610873e-03	-6.661277e+00
2.264184477947063e-03	-3.579277e+00
2.266780000000000e-03	-2.452231e+00
2.266803000000000e-03	-2.441895e+00
2.266849000000000e-03	-2.420126e+00
2.266941000000000e-03	-2.369255e+00
2.267010000000000e-03	-2.324111e+00
2.267012000000000e-03	-2.322598e+00
2.267016000000000e-03	-2.319299e+00
2.267024000000000e-03	-2.311534e+00
2.267024750000000e-03	-2.310713e+00
2.267026250000000e-03	-2.309025e+00
2.267029250000000e-03	-2.304170e+00
2.267030000000000e-03	-2.302749e+00
2.267030075000000e-03	-2.302602e+00
2.267030225000000e-03	-2.302310e+00
2.267030524999999e-03	-2.301725e+00
2.267031124999999e-03	-2.300557e+00
2.267032324999999e-03	-2.298222e+00
2.267034724999997e-03	-2.293549e+00
2.267039524999995e-03	-2.284195e+00
2.267049124999990e-03	-2.265472e+00
2.267068324999980e-03	-2.228030e+00
2.267106724999959e-03	-2.153286e+00
2.267183524999919e-03	-2.004476e+00
2.267280000000000e-03	-1.818902e+00
2.267289647500008e-03	-1.800440e+00
2.267308942500024e-03	-1.763572e+00
2.267347532500056e-03	-1.690107e+00
2.267424712500121e-03	-1.544040e+00
2.267579072500251e-03	-1.254797e+00
2.267887792500511e-03	-6.876423e-01
2.268505232501030e-03	4.005659e-01
2.269740112502069e-03	2.387868e+00
2.272209872504146e-03	5.603210e+00
2.276304646744753e-03	8.032314e+00
2.280995292998514e-03	8.357607e+00
2.287212183223322e-03	6.800439e+00
2.294889259613877e-03	3.752586e+00
2.300080000000000e-03	1.603378e+00
2.300110000000000e-03	1.590825e+00
2.300170000000000e-03	1.563382e+00
2.300290000000000e-03	1.495409e+00
2.300380000000000e-03	1.432457e+00
2.300382000000000e-03	1.430842e+00
2.300386000000000e-03	1.427386e+00
2.300394000000000e-03	1.419273e+00
2.300400000000000e-03	1.409426e+00
2.300400600000000e-03	1.408277e+00
2.300401800000000e-03	1.405979e+00
2.300404199999999e-03	1.401375e+00
2.300408999999999e-03	1.392167e+00
2.300418599999999e-03	1.373758e+00
2.300437799999999e-03	1.337000e+00
2.300476199999998e-03	1.263744e+00
2.300552999999996e-03	1.118296e+00
2.300580000000000e-03	1.067411e+00
2.300582700000000e-03	1.062331e+00
2.300588100000001e-03	1.052177e+00
2.300598900000003e-03	1.031878e+00
2.300620500000006e-03	9.913068e-01
2.300663700000011e-03	9.102998e-01
2.300750100000022e-03	7.489669e-01
2.300922900000045e-03	4.295361e-01
2.301268500000091e-03	-1.948155e-01
2.301959700000183e-03	-1.383130e+00
2.303342100000365e-03	-3.512639e+00
2.306106900000731e-03	-6.186779e+00
2.309665829990926e-03	-7.854536e+00
2.314873347804014e-03	-8.129080e+00
2.321280635896947e-03	-6.521392e+00
2.329626457851559e-03	-3.267061e+00
2.333450000000000e-03	-1.663462e+00
2.333473000000000e-03	-1.653620e+00
2.333519000000000e-03	-1.632829e+00
2.333611000000000e-03	-1.583926e+00
2.333680000000000e-03	-1.540277e+00
2.333682000000000e-03	-1.538808e+00
2.333686000000000e-03	-1.535596e+00
2.333694000000000e-03	-1.528006e+00
2.333694750000000e-03	-1.527202e+00
2.333696250000000e-03	-1.525546e+00
2.333699250000000e-03	-1.520757e+00
2.333700000000000e-03	-1.519353e+00
2.333700075000000e-03	-1.519208e+00
2.333700225000000e-03	-1.518919e+00
2.333700525000000e-03	-1.518341e+00
2.333701125000000e-03	-1.517186e+00
2.333702325000000e-03	-1.514877e+00
2.333704725000000e-03	-1.510257e+00
2.333709525000000e-03	-1.501010e+00
2.333719125000001e-03	-1.482500e+00
2.333738325000002e-03	-1.445483e+00
2.333776725000004e-03	-1.371591e+00
2.333853525000008e-03	-1.224502e+00
2.333950000000000e-03	-1.041125e+00
2.333959647499999e-03	-1.022885e+00
2.333978942499998e-03	-9.864620e-01
2.334017532499994e-03	-9.138924e-01
2.334094712499988e-03	-7.696493e-01
2.334249072499976e-03	-4.841967e-01
2.334557792499951e-03	7.481748e-02
2.335175232499901e-03	9.870629e-01
2.336410112499802e-03	2.523686e+00
2.338388132900556e-03	4.490165e+00
2.342344173702063e-03	7.006493e+00
2.347696028264986e-03	8.085193e+00
2.354306286805174e-03	7.040399e+00
2.362422288937144e-03	4.099472e+00
2.366750000000000e-03	2.238233e+00
2.366780000000000e-03	2.224636e+00
2.366840000000000e-03	2.195060e+00
2.366960000000000e-03	2.122805e+00
2.367050000000000e-03	2.056612e+00
2.367052000000000e-03	2.054924e+00
2.367056000000000e-03	2.051324e+00
2.367064000000000e-03	2.042921e+00
2.367070000000000e-03	2.032854e+00
2.367070600000000e-03	2.031684e+00
2.367071800000000e-03	2.029342e+00
2.367074200000000e-03	2.024651e+00
2.367079000000000e-03	2.015268e+00
2.367088600000000e-03	1.996511e+00
2.367107799999999e-03	1.959056e+00
2.367146199999998e-03	1.884409e+00
2.367222999999997e-03	1.736052e+00
2.367250000000000e-03	1.684195e+00
2.367252700000000e-03	1.679018e+00
2.367258100000001e-03	1.668668e+00
2.367268900000002e-03	1.647980e+00
2.367290500000005e-03	1.606658e+00
2.367333700000010e-03	1.524234e+00
2.367420100000020e-03	1.360263e+00
2.367592900000040e-03	1.035859e+00
2.367938500000080e-03	4.014224e-01
2.368629700000160e-03	-6.341193e-01
2.370012100000321e-03	-2.363728e+00
2.372275044171911e-03	-4.570933e+00
2.376800932515090e-03	-7.206291e+00
2.382235780863070e-03	-7.987917e+00
2.389153275074285e-03	-6.666806e+00
2.397498119691376e-03	-3.584538e+00
2.400120000000000e-03	-2.445827e+00
2.400143000000000e-03	-2.435487e+00
2.400189000000000e-03	-2.413710e+00
2.400281000000000e-03	-2.362821e+00
2.400350000000000e-03	-2.317665e+00
2.400352000000000e-03	-2.316151e+00
2.400356000000000e-03	-2.312852e+00
2.400364000000000e-03	-2.305085e+00
2.400364750000000e-03	-2.304264e+00
2.400366250000000e-03	-2.302575e+00
2.400369250000000e-03	-2.297720e+00
2.400370000000000e-03	-2.296299e+00
2.400370075000000e-03	-2.296153e+00
2.400370225000000e-03	-2.295860e+00
2.400370524999999e-03	-2.295275e+00
2.400371124999999e-03	-2.294107e+00
2.400372324999999e-03	-2.291772e+00
2.400374724999997e-03	-2.287098e+00
2.400379524999995e-03	-2.277743e+00
2.400389124999990e-03	-2.259018e+00
2.400408324999980e-03	-2.221573e+00
2.400446724999959e-03	-2.146822e+00
2.400523524999919e-03	-1.997998e+00
2.400620000000000e-03	-1.812408e+00
2.400629647500008e-03	-1.793944e+00
2.400648942500024e-03	-1.757073e+00
2.400687532500057e-03	-1.683602e+00
2.400764712500122e-03	-1.537521e+00
2.400919072500252e-03	-1.248253e+00
2.401227792500511e-03	-6.810517e-01
2.401845232501030e-03	4.072388e-01
2.403080112502069e-03	2.394658e+00
2.405549872504147e-03	5.610051e+00
2.409652895036669e-03	8.042234e+00
2.414343879655786e-03	8.363214e+00
2.420565073532820e-03	6.799872e+00
2.428245330709886e-03	3.746286e+00
2.433420000000000e-03	1.601389e+00
2.433450000000000e-03	1.588824e+00
2.433510000000000e-03	1.561357e+00
2.433630000000000e-03	1.493337e+00
2.433720000000000e-03	1.430350e+00
2.433722000000000e-03	1.428735e+00
2.433726000000000e-03	1.425277e+00
2.433734000000000e-03	1.417161e+00
2.433740000000000e-03	1.407311e+00
2.433740600000000e-03	1.406162e+00
2.433741800000000e-03	1.403863e+00
2.433744199999999e-03	1.399259e+00
2.433748999999999e-03	1.390048e+00
2.433758599999999e-03	1.371636e+00
2.433777799999999e-03	1.334871e+00
2.433816199999998e-03	1.261599e+00
2.433892999999996e-03	1.116121e+00
2.433920000000000e-03	1.065226e+00
2.433922700000000e-03	1.060145e+00
2.433928100000001e-03	1.049989e+00
2.433938900000003e-03	1.029685e+00
2.433960500000006e-03	9.891062e-01
2.434003700000011e-03	9.080827e-01
2.434090100000022e-03	7.467166e-01
2.434262900000045e-03	4.272206e-01
2.434608500000091e-03	-1.972586e-01
2.435299700000183e-03	-1.385817e+00
2.436682100000365e-03	-3.515771e+00
2.439446900000731e-03	-6.190612e+00
2.443006462597914e-03	-7.859116e+00
2.448214974807128e-03	-8.133461e+00
2.454623107448551e-03	-6.524356e+00
2.462970179905657e-03	-3.267477e+00
2.466790000000000e-03	-1.664330e+00
2.466813000000000e-03	-1.654481e+00
2.466859000000000e-03	-1.633677e+00
2.466951000000000e-03	-1.584746e+00
2.467020000000000e-03	-1.541077e+00
2.467022000000000e-03	-1.539607e+00
2.467026000000000e-03	-1.536394e+00
2.467034000000000e-03	-1.528801e+00
2.467034750000000e-03	-1.527997e+00
2.467036250000000e-03	-1.526341e+00
2.467039250000000e-03	-1.521551e+00
2.467040000000000e-03	-1.520146e+00
2.467040075000000e-03	-1.520002e+00
2.467040225000000e-03	-1.519712e+00
2.467040525000000e-03	-1.519134e+00
2.467041125000000e-03	-1.517979e+00
2.467042325000000e-03	-1.515670e+00
2.467044725000000e-03	-1.511050e+00
2.467049525000000e-03	-1.501801e+00
2.467059125000001e-03	-1.483288e+00
2.467078325000002e-03	-1.446266e+00
2.467116725000004e-03	-1.372362e+00
2.467193525000008e-03	-1.225250e+00
2.467290000000000e-03	-1.041844e+00
2.467299647499999e-03	-1.023602e+00
2.467318942499998e-03	-9.871731e-01
2.467357532499995e-03	-9.145921e-01
2.467434712499988e-03	-7.703263e-01
2.467589072499976e-03	-4.848283e-01
2.467897792499951e-03	7.427638e-02
2.468515232499901e-03	9.867015e-01
2.469750112499802e-03	2.523674e+00
2.471728853438463e-03	4.491312e+00
2.475686335315786e-03	7.008880e+00
2.481039018761157e-03	8.087532e+00
2.487650730576101e-03	7.041874e+00
2.495767811671863e-03	4.099611e+00
2.500090000000000e-03	2.240068e+00
2.500120000000000e-03	2.226466e+00
2.500180000000000e-03	2.196881e+00
2.500300000000000e-03	2.124609e+00
2.500390000000000e-03	2.058402e+00
2.500392000000000e-03	2.056714e+00
2.500396000000000e-03	2.053113e+00
2.500404000000000e-03	2.044709e+00
2.500410000000000e-03	2.034642e+00
2.500410600000000e-03	2.033471e+00
2.500411800000000e-03	2.031128e+00
2.500414200000000e-03	2.026438e+00
2.500419000000000e-03	2.017054e+00
2.500428600000000e-03	1.998295e+00
2.500447799999999e-03	1.960837e+00
2.500486199999998e-03	1.886185e+00
2.500562999999997e-03	1.737816e+00
2.500590000000000e-03	1.685955e+00
2.500592700000001e-03	1.680778e+00
2.500598100000001e-03	1.670426e+00
2.500608900000002e-03	1.649737e+00
2.500630500000005e-03	1.608412e+00
2.500673700000010e-03	1.525981e+00
2.500760100000020e-03	1.361997e+00
2.500932900000040e-03	1.037567e+00
2.501278500000080e-03	4.030758e-01
2.501969700000160e-03	-6.325795e-01
2.503352100000321e-03	-2.362416e+00
2.505616046886642e-03	-4.570837e+00
2.510143940659283e-03	-7.207214e+00
2.515579357177315e-03	-7.988490e+00
2.522498256386676e-03	-6.666718e+00
2.530843960072572e-03	-3.583879e+00
2.533460000000000e-03	-2.447532e+00
2.533483000000000e-03	-2.437190e+00
2.533529000000000e-03	-2.415411e+00
2.533621000000000e-03	-2.364518e+00
2.533690000000000e-03	-2.319358e+00
2.533692000000000e-03	-2.317845e+00
2.533696000000000e-03	-2.314545e+00
2.533704000000000e-03	-2.306778e+00
2.533704750000000e-03	-2.305957e+00
2.533706250000000e-03	-2.304268e+00
2.533709250000000e-03	-2.299413e+00
2.533710000000000e-03	-2.297991e+00
2.533710075000000e-03	-2.297845e+00
2.533710225000000e-03	-2.297552e+00
2.533710524999999e-03	-2.296968e+00
2.533711124999999e-03	-2.295799e+00
2.533712324999999e-03	-2.293464e+00
2.533714724999997e-03	-2.288790e+00
2.533719524999995e-03	-2.279435e+00
2.533729124999990e-03	-2.260710e+00
2.533748324999980e-03	-2.223264e+00
2.533786724999959e-03	-2.148511e+00
2.533863524999919e-03	-1.999683e+00
2.533960000000000e-03	-1.814088e+00
2.533969647500008e-03	-1.795624e+00
2.533988942500024e-03	-1.758751e+00
2.534027532500057e-03	-1.685279e+00
2.534104712500122e-03	-1.539194e+00
2.534259072500252e-03	-1.249918e+00
2.534567792500511e-03	-6.826999e-01
2.535185232501030e-03	4.056260e-01
2.536420112502069e-03	2.393125e+00
2.538889872504147e-03	5.608705e+00
2.542991609367169e-03	8.040714e+00
2.547682700385647e-03	8.362659e+00
2.553903385377149e-03	6.800467e+00
2.561583215988635e-03	3.747861e+00
2.566760000000000e-03	1.602393e+00
2.566790000000000e-03	1.589830e+00
2.566850000000000e-03	1.562365e+00
2.566970000000000e-03	1.494348e+00
2.567060000000000e-03	1.431364e+00
2.567062000000000e-03	1.429749e+00
2.567066000000000e-03	1.426291e+00
2.567074000000000e-03	1.418175e+00
2.567080000000000e-03	1.408326e+00
2.567080600000000e-03	1.407177e+00
2.567081800000000e-03	1.404878e+00
2.567084199999999e-03	1.400274e+00
2.567088999999999e-03	1.391063e+00
2.567098599999999e-03	1.372652e+00
2.567117799999999e-03	1.335887e+00
2.567156199999998e-03	1.262616e+00
2.567232999999996e-03	1.117141e+00
2.567260000000000e-03	1.066247e+00
2.567262700000001e-03	1.061166e+00
2.567268100000001e-03	1.051010e+00
2.567278900000003e-03	1.030707e+00
2.567300500000006e-03	9.901280e-01
2.567343700000011e-03	9.091057e-01
2.567430100000022e-03	7.477422e-01
2.567602900000045e-03	4.282511e-01
2.567948500000091e-03	-1.963197e-01
2.568639700000183e-03	-1.385526e+00
2.570022100000365e-03	-3.518513e+00
2.572786900000731e-03	-6.815688e+00
2.577551054533033e-03	-8.892103e+00
2.582428415721036e-03	-8.441051e+00
2.588889099330662e-03	-6.108021e+00
2.597117880723963e-03	-2.487069e+00
2.600130000000000e-03	-1.180336e+00
2.600153000000000e-03	-1.170409e+00
2.600199000000000e-03	-1.149442e+00
2.600291000000000e-03	-1.100207e+00
2.600360000000000e-03	-1.056335e+00
2.600362000000000e-03	-1.054859e+00
2.600366000000000e-03	-1.051635e+00
2.600374000000000e-03	-1.044021e+00
2.600374750000000e-03	-1.043214e+00
2.600376250000000e-03	-1.041554e+00
2.600379250000000e-03	-1.036757e+00
2.600380000000000e-03	-1.035350e+00
2.600380075000000e-03	-1.035205e+00
2.600380225000000e-03	-1.034915e+00
2.600380525000000e-03	-1.034336e+00
2.600381125000000e-03	-1.033180e+00
2.600382325000000e-03	-1.030868e+00
2.600384725000000e-03	-1.026242e+00
2.600389525000000e-03	-1.016981e+00
2.600399125000001e-03	-9.984469e-01
2.600418325000002e-03	-9.613782e-01
2.600456725000004e-03	-8.873848e-01
2.600533525000008e-03	-7.401151e-01
2.600630000000000e-03	-5.565538e-01
2.600639647499999e-03	-5.382988e-01
2.600658942499998e-03	-5.018454e-01
2.600697532499995e-03	-4.292214e-01
2.600774712499988e-03	-2.849146e-01
2.600929072499976e-03	2.051172e-05
2.601237792499951e-03	4.787084e-01
2.601855232499901e-03	1.329380e+00
2.603090112499802e-03	2.826738e+00
2.605559872499604e-03	5.192017e+00
2.610499392499206e-03	7.835031e+00
2.616039723551886e-03	8.275475e+00
2.623190529286143e-03	6.501201e+00
2.631797309158628e-03	3.009541e+00
2.633430000000000e-03	2.249591e+00
2.633460000000000e-03	2.235353e+00
2.633520000000000e-03	2.204500e+00
2.633640000000000e-03	2.129702e+00
2.633730000000000e-03	2.061613e+00
2.633732000000000e-03	2.059884e+00
2.633736000000000e-03	2.056199e+00
2.633744000000000e-03	2.047628e+00
2.633750000000000e-03	2.037436e+00
2.633750600000000e-03	2.036253e+00
2.633751800000000e-03	2.033885e+00
2.633754200000000e-03	2.029144e+00
2.633759000000000e-03	2.019660e+00
2.633768600000000e-03	2.000702e+00
2.633787799999999e-03	1.962844e+00
2.633826199999998e-03	1.887394e+00
2.633902999999997e-03	1.737436e+00
2.633930000000000e-03	1.685017e+00
2.633932700000001e-03	1.679785e+00
2.633938100000001e-03	1.669322e+00
2.633948900000002e-03	1.648410e+00
2.633970500000005e-03	1.606641e+00
2.634013700000010e-03	1.523322e+00
2.634100100000020e-03	1.357570e+00
2.634272900000040e-03	1.029632e+00
2.634618500000080e-03	3.882411e-01
2.635309700000160e-03	-6.606759e-01
2.636692100000321e-03	-2.415224e+00
2.638976482058886e-03	-4.676186e+00
2.643545246176016e-03	-7.367557e+00
2.649009647399394e-03	-8.148652e+00
2.655979136010320e-03	-6.775770e+00
2.664364520325179e-03	-3.609200e+00
2.666800000000000e-03	-2.525536e+00
2.666823000000000e-03	-2.514960e+00
2.666869000000000e-03	-2.492712e+00
2.666961000000000e-03	-2.440882e+00
2.667030000000000e-03	-2.395021e+00
2.667032000000000e-03	-2.393487e+00
2.667036000000000e-03	-2.390146e+00
2.667044000000000e-03	-2.382298e+00
2.667044750000000e-03	-2.381470e+00
2.667046250000000e-03	-2.379766e+00
2.667049250000000e-03	-2.374880e+00
2.667050000000000e-03	-2.373451e+00
2.667050075000000e-03	-2.373303e+00
2.667050225000000e-03	-2.373009e+00
2.667050524999999e-03	-2.372422e+00
2.667051124999999e-03	-2.371247e+00
2.667052324999999e-03	-2.368900e+00
2.667054724999997e-03	-2.364201e+00
2.667059524999995e-03	-2.354797e+00
2.667069124999990e-03	-2.335974e+00
2.667088324999980e-03	-2.298333e+00
2.667126724999960e-03	-2.223189e+00
2.667203524999919e-03	-2.073580e+00
2.667300000000000e-03	-1.887002e+00
2.667309647500008e-03	-1.868440e+00
2.667328942500024e-03	-1.831370e+00
2.667367532500057e-03	-1.757504e+00
2.667444712500122e-03	-1.610633e+00
2.667599072500252e-03	-1.319780e+00
2.667907792500511e-03	-7.494054e-01
2.668525232501030e-03	3.452373e-01
2.669760112502069e-03	2.345335e+00
2.672229872504147e-03	5.585609e+00
2.676340679306222e-03	8.067076e+00
2.681057728731585e-03	8.418921e+00
2.687299525628292e-03	6.866959e+00
2.694990693998402e-03	3.800959e+00
2.700100000000000e-03	1.667848e+00
2.700130000000000e-03	1.655212e+00
2.700190000000000e-03	1.627637e+00
2.700310000000000e-03	1.559422e+00
2.700400000000000e-03	1.496295e+00
2.700402000000000e-03	1.494676e+00
2.700406000000000e-03	1.491212e+00
2.700414000000000e-03	1.483084e+00
2.700420000000000e-03	1.473225e+00
2.700420600000000e-03	1.472075e+00
2.700421800000000e-03	1.469774e+00
2.700424200000000e-03	1.465166e+00
2.700428999999999e-03	1.455948e+00
2.700438599999999e-03	1.437521e+00
2.700457799999999e-03	1.400728e+00
2.700496199999998e-03	1.327405e+00
2.700572999999996e-03	1.181780e+00
2.700600000000000e-03	1.130845e+00
2.700602700000001e-03	1.125760e+00
2.700608100000001e-03	1.115597e+00
2.700618900000003e-03	1.095277e+00
2.700640500000006e-03	1.054653e+00
2.700683700000011e-03	9.735224e-01
2.700770100000022e-03	8.119236e-01
2.700942900000045e-03	4.920626e-01
2.701288500000091e-03	-1.329931e-01
2.701979700000183e-03	-1.322311e+00
2.703362100000365e-03	-3.452543e+00
2.706126900000731e-03	-6.134778e+00
2.709711322314888e-03	-7.826913e+00
2.714927203182899e-03	-8.118622e+00
2.721383540606345e-03	-6.518605e+00
2.729734944102329e-03	-3.281185e+00
2.733470000000000e-03	-1.717211e+00
2.733493000000000e-03	-1.707375e+00
2.733539000000000e-03	-1.686599e+00
2.733631000000000e-03	-1.637723e+00
2.733700000000000e-03	-1.594093e+00
2.733702000000000e-03	-1.592624e+00
2.733706000000000e-03	-1.589414e+00
2.733714000000000e-03	-1.581825e+00
2.733714750000000e-03	-1.581021e+00
2.733716250000000e-03	-1.579366e+00
2.733719250000000e-03	-1.574578e+00
2.733720000000000e-03	-1.573174e+00
2.733720075000000e-03	-1.573029e+00
2.733720225000000e-03	-1.572740e+00
2.733720525000000e-03	-1.572162e+00
2.733721125000000e-03	-1.571007e+00
2.733722325000000e-03	-1.568699e+00
2.733724725000000e-03	-1.564079e+00
2.733729525000000e-03	-1.554833e+00
2.733739125000001e-03	-1.536326e+00
2.733758325000002e-03	-1.499313e+00
2.733796725000004e-03	-1.425430e+00
2.733873525000008e-03	-1.278357e+00
2.733970000000000e-03	-1.094998e+00
2.733979647499999e-03	-1.076761e+00
2.733998942499998e-03	-1.040340e+00
2.734037532499995e-03	-9.677768e-01
2.734114712499988e-03	-8.235425e-01
2.734269072499976e-03	-5.380985e-01
2.734577792499951e-03	2.093359e-02
2.735195232499901e-03	9.334223e-01
2.736430112499802e-03	2.470705e+00
2.738431964524083e-03	4.459710e+00
2.742435668572646e-03	6.993995e+00
2.747794492016879e-03	8.054784e+00
2.754425392735746e-03	7.001801e+00
2.762555585272378e-03	4.066741e+00
2.766770000000000e-03	2.261163e+00
2.766800000000000e-03	2.247632e+00
2.766860000000000e-03	2.218189e+00
2.766980000000000e-03	2.146197e+00
2.767070000000000e-03	2.080199e+00
2.767072000000000e-03	2.078516e+00
2.767076000000000e-03	2.074924e+00
2.767084000000000e-03	2.066538e+00
2.767090000000000e-03	2.056485e+00
2.767090600000000e-03	2.055316e+00
2.767091800000000e-03	2.052976e+00
2.767094200000000e-03	2.048291e+00
2.767099000000000e-03	2.038918e+00
2.767108600000000e-03	2.020182e+00
2.767127799999999e-03	1.982768e+00
2.767166199999998e-03	1.908203e+00
2.767242999999997e-03	1.760010e+00
2.767270000000000e-03	1.708209e+00
2.767272700000001e-03	1.703039e+00
2.767278100000001e-03	1.692699e+00
2.767288900000002e-03	1.672034e+00
2.767310500000005e-03	1.630758e+00
2.767353700000010e-03	1.548424e+00
2.767440100000020e-03	1.384633e+00
2.767612900000040e-03	1.060582e+00
2.767958500000080e-03	4.268283e-01
2.768649700000160e-03	-6.075010e-01
2.770032100000321e-03	-2.334927e+00
2.772303689583652e-03	-4.546605e+00
2.776846868750313e-03	-7.182350e+00
2.782280345694185e-03	-7.957757e+00
2.789202246982259e-03	-6.639011e+00
2.797547485850851e-03	-3.569086e+00
2.800140000000000e-03	-2.447569e+00
2.800163000000000e-03	-2.437272e+00
2.800209000000000e-03	-2.415582e+00
2.800301000000000e-03	-2.364867e+00
2.800370000000000e-03	-2.319841e+00
2.800372000000000e-03	-2.318332e+00
2.800376000000000e-03	-2.315039e+00
2.800384000000000e-03	-2.307288e+00
2.800384750000000e-03	-2.306468e+00
2.800386250000000e-03	-2.304782e+00
2.800389250000000e-03	-2.299933e+00
2.800390000000000e-03	-2.298513e+00
2.800390075000000e-03	-2.298367e+00
2.800390225000000e-03	-2.298074e+00
2.800390524999999e-03	-2.297490e+00
2.800391124999999e-03	-2.296324e+00
2.800392324999999e-03	-2.293990e+00
2.800394724999997e-03	-2.289321e+00
2.800399524999995e-03	-2.279975e+00
2.800409124999990e-03	-2.261269e+00
2.800428324999980e-03	-2.223860e+00
2.800466724999960e-03	-2.149181e+00
2.800543524999919e-03	-2.000501e+00
2.800640000000000e-03	-1.815091e+00
2.800649647500008e-03	-1.796646e+00
2.800668942500024e-03	-1.759810e+00
2.800707532500057e-03	-1.686411e+00
2.800784712500122e-03	-1.540474e+00
2.800939072500252e-03	-1.251492e+00
2.801247792500511e-03	-6.848574e-01
2.801865232501030e-03	4.023204e-01
2.803100112502069e-03	2.387609e+00
2.805569872504147e-03	5.599176e+00
2.809653532017308e-03	8.018355e+00
2.814340706932228e-03	8.343945e+00
2.820548727874720e-03	6.791582e+00
2.828220189801592e-03	3.749823e+00
2.833440000000000e-03	1.592914e+00
2.833470000000000e-03	1.580392e+00
2.833530000000000e-03	1.553014e+00
2.833650000000000e-03	1.485171e+00
2.833740000000000e-03	1.422318e+00
2.833742000000000e-03	1.420705e+00
2.833746000000000e-03	1.417253e+00
2.833754000000000e-03	1.409149e+00
2.833760000000000e-03	1.399308e+00
2.833760600000000e-03	1.398161e+00
2.833761800000000e-03	1.395863e+00
2.833764200000000e-03	1.391263e+00
2.833768999999999e-03	1.382059e+00
2.833778599999999e-03	1.363662e+00
2.833797799999999e-03	1.326924e+00
2.833836199999998e-03	1.253708e+00
2.833912999999997e-03	1.108343e+00
2.833940000000000e-03	1.057488e+00
2.833942700000001e-03	1.052411e+00
2.833948100000001e-03	1.042264e+00
2.833958900000003e-03	1.021976e+00
2.833980500000006e-03	9.814287e-01
2.834023700000011e-03	9.004684e-01
2.834110100000023e-03	7.392284e-01
2.834282900000045e-03	4.199871e-01
2.834628500000091e-03	-2.040819e-01
2.835319700000183e-03	-1.392286e+00
2.836702100000365e-03	-3.523291e+00
2.839466900000731e-03	-6.816676e+00
2.844228614984335e-03	-8.886828e+00
2.849103417529326e-03	-8.432808e+00
2.855562836911729e-03	-6.098414e+00
2.863789871995731e-03	-2.478976e+00
2.866810000000000e-03	-1.170136e+00
2.866833000000000e-03	-1.160222e+00
2.866879000000000e-03	-1.139281e+00
2.866971000000000e-03	-1.090096e+00
2.867040000000000e-03	-1.046262e+00
2.867042000000000e-03	-1.044788e+00
2.867046000000000e-03	-1.041566e+00
2.867054000000000e-03	-1.033956e+00
2.867060000000000e-03	-1.027198e+00
2.867060600000000e-03	-1.026042e+00
2.867061800000000e-03	-1.023725e+00
2.867064200000000e-03	-1.019086e+00
2.867068999999999e-03	-1.009801e+00
2.867078599999999e-03	-9.912369e-01
2.867097799999999e-03	-9.541532e-01
2.867136199999998e-03	-8.802004e-01
2.867212999999996e-03	-7.332033e-01
2.867310000000000e-03	-5.493239e-01
2.867319700000000e-03	-5.310594e-01
2.867339100000001e-03	-4.945533e-01
2.867377900000002e-03	-4.216619e-01
2.867455500000005e-03	-2.764489e-01
2.867610700000011e-03	1.138793e-02
2.867921100000022e-03	5.756989e-01
2.868541900000045e-03	1.655604e+00
2.869783500000092e-03	3.614780e+00
2.872266700000183e-03	6.734426e+00
2.877233100000367e-03	1.013948e+01
2.882534212996846e-03	1.053880e+01
2.889501051185133e-03	6.922588e+00
